2021-11-03T04:08:13.000Z,Trade,"4,985,640,562.60109",KUMA,0.5,ETH,ETH,0.019258229350077861,4985640562.601089997288368961,ETH Wallet,FALSE,0x4ba26b04657fb699cb59744b40db1c3b7a33232d1a9d32eac110d34331be7acc-0xc726cf3002354971a13ac08aba84e266667cfb58
2021-11-02T16:08:42.000Z,Trade,"3,399,080,371.2208905",RYOSHI,0.65,ETH,ETH,0.030301092211779592,3399080371.220890483552975558,ETH Wallet,FALSE,0xe1a4180c8b3865b813149a45e7b1f68e963a4b7b0f3a0dfdec78a1b732b1a966-0xc726cf3002354971a13ac08aba84e266667cfb58
